"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-07 09:00","2022","04","07","09:00","10.2","","3.4","","63","","","","27","","7","","48.3","","102.29","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-07 10:00","2022","04","07","10:00","11.6","","3.3","","57","","","","30","","7","","48.3","","102.23","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-07 11:00","2022","04","07","11:00","13.0","","2.7","","49","","","","2","","9","","48.3","","102.16","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-07 12:00","2022","04","07","12:00","13.8","","2.1","","45","","","","8","","14","","48.3","","102.06","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-07 13:00","2022","04","07","13:00","14.6","","1.4","","41","","","","7","","10","","48.3","","101.98","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-07 14:00","2022","04","07","14:00","15.8","","0.8","","36","","","","6","","7","","48.3","","101.89","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-07 15:00","2022","04","07","15:00","16.2","","3.3","","42","","","","36","","3","","48.3","","101.80","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-07 16:00","2022","04","07","16:00","16.1","","1.8","","38","","","","5","","7","","48.3","","101.66","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-07 17:00","2022","04","07","17:00","15.9","","7.5","","57","","","","36","","1","","48.3","","101.61","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-07 18:00","2022","04","07","18:00","15.1","","4.0","","47","","","","36","","3","","48.3","","101.50","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-07 19:00","2022","04","07","19:00","13.4","","5.2","","57","","","","23","","7","","48.3","","101.44","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-07 20:00","2022","04","07","20:00","12.5","","6.5","","67","","","","24","","9","","32.2","","101.38","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-07 21:00","2022","04","07","21:00","11.9","","6.6","","69","","","","22","","7","","32.2","","101.30","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-07 22:00","2022","04","07","22:00","11.6","","6.6","","71","","","","25","","12","","32.2","","101.23","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-07 23:00","2022","04","07","23:00","11.9","","6.2","","68","","","","28","","22","","24.1","","101.20","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-08 00:00","2022","04","08","00:00","10.7","","7.9","","83","","","","24","","40","","24.1","","101.27","","","","","","Rain Showers"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-08 01:00","2022","04","08","01:00","10.2","","5.5","","73","","","","24","","30","","32.2","","101.43","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-08 02:00","2022","04","08","02:00","10.2","","4.0","","65","","","","22","","22","","32.2","","101.45","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-08 03:00","2022","04","08","03:00","9.7","","4.5","","70","","","","20","","23","","24.1","","101.49","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-08 04:00","2022","04","08","04:00","8.5","","6.7","","89","","","","23","","26","","24.1","","101.60","","","","","","Rain Showers"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-08 05:00","2022","04","08","05:00","8.8","","3.5","","70","","","","22","","41","","48.3","","101.63","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-08 06:00","2022","04","08","06:00","8.4","","3.4","","71","","","","20","","32","","48.3","","101.66","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-08 07:00","2022","04","08","07:00","8.5","","3.7","","71","","","","22","","30","","48.3","","101.75","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-08 08:00","2022","04","08","08:00","9.2","","4.1","","70","","","","21","","24","","48.3","","101.77","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-08 09:00","2022","04","08","09:00","10.2","","3.4","","63","","","","22","","37","","48.3","","101.70","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-08 10:00","2022","04","08","10:00","9.7","","3.1","","63","","","","22","","21","","48.3","","101.82","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-08 11:00","2022","04","08","11:00","10.2","","2.9","","60","","","","21","","25","","48.3","","101.88","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-08 12:00","2022","04","08","12:00","10.0","","2.4","","59","","","","26","","14","","48.3","","101.91","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-08 13:00","2022","04","08","13:00","10.0","","1.3","","55","","","","26","","24","","48.3","","101.89","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-08 14:00","2022","04","08","14:00","10.9","","2.5","","56","","","","28","","26","","48.3","","101.95","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-08 15:00","2022","04","08","15:00","10.1","","3.3","","62","","","","26","","17","","48.3","","101.92","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-08 16:00","2022","04","08","16:00","11.4","","0.6","","47","","","","25","","31","","48.3","","101.91","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-08 17:00","2022","04","08","17:00","10.4","","1.0","","52","","","","26","","26","","48.3","","101.95","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-08 18:00","2022","04","08","18:00","9.2","","-0.4","","51","","","","26","","27","","48.3","","101.99","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-08 19:00","2022","04","08","19:00","7.8","","0.3","","59","","","","25","","15","","48.3","","102.04","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-08 20:00","2022","04","08","20:00","7.3","","3.5","","77","","","","29","","16","","32.2","","102.19","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-08 21:00","2022","04","08","21:00","6.4","","-0.1","","63","","","","23","","14","","32.2","","102.23","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-08 22:00","2022","04","08","22:00","5.9","","-0.4","","64","","","","25","","9","","32.2","","102.26","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-08 23:00","2022","04","08","23:00","5.5","","0.1","","68","","","","26","","16","","32.2","","102.30","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-09 00:00","2022","04","09","00:00","5.5","","0.2","","69","","","","26","","15","","32.2","","102.32","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-09 01:00","2022","04","09","01:00","5.4","","-0.3","","67","","","","27","","18","","32.2","","102.33","","","","","","Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-09 02:00","2022","04","09","02:00","5.3","","-0.9","","64","","","","25","","13","","32.2","","102.36","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-09 03:00","2022","04","09","03:00","5.0","","-1.1","","64","","","","25","","15","","32.2","","102.37","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-09 04:00","2022","04","09","04:00","4.3","","-1.0","","68","","","","26","","12","","32.2","","102.37","","","","","","Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-09 05:00","2022","04","09","05:00","3.0","","-0.7","","77","","","","29","","8","","48.3","","102.38","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-09 06:00","2022","04","09","06:00","3.4","","-1.4","","71","","","","29","","10","","48.3","","102.37","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-09 07:00","2022","04","09","07:00","5.6","","-0.9","","63","","","","27","","12","","48.3","","102.32","","","","","","Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-09 08:00","2022","04","09","08:00","6.9","","-0.7","","58","","","","30","","13","","48.3","","102.32","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-09 09:00","2022","04","09","09:00","8.2","","-2.7","","46","","","","30","","20","","48.3","","102.31","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-09 10:00","2022","04","09","10:00","8.9","","-1.7","","47","","","","31","","16","","48.3","","102.30","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-09 11:00","2022","04","09","11:00","10.1","","-1.7","","44","","","","33","","12","","48.3","","102.24","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-09 12:00","2022","04","09","12:00","9.9","","1.3","","55","","","","10","","14","","48.3","","102.16","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-09 13:00","2022","04","09","13:00","6.8","","1.3","","68","","","","4","","16","","48.3","","102.15","","","","","","Rain Showers"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-09 14:00","2022","04","09","14:00","7.0","","1.2","","66","","","","11","","8","","48.3","","102.07","","","","","","Rain Showers"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-09 15:00","2022","04","09","15:00","8.2","","2.0","","65","","","","11","","11","","48.3","","102.01","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-09 16:00","2022","04","09","16:00","8.2","","-1.0","","52","","","","4","","5","","48.3","","101.92","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-09 17:00","2022","04","09","17:00","7.3","","-2.7","","49","","","","24","","23","","48.3","","101.85","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-09 18:00","2022","04","09","18:00","6.8","","-2.1","","53","","","","25","","10","","48.3","","101.78","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-09 19:00","2022","04","09","19:00","6.4","","-1.4","","57","","","","28","","9","","48.3","","101.70","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-09 20:00","2022","04","09","20:00","5.0","","0.0","","70","","","","20","","9","","32.2","","101.69","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-09 21:00","2022","04","09","21:00","4.5","","2.3","","85","","","","5","","9","","32.2","","101.60","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-09 22:00","2022","04","09","22:00","4.2","","3.0","","91","","","","2","","5","","24.1","","101.54","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-09 23:00","2022","04","09","23:00","3.9","","3.9","","100","","","","35","","10","","24.1","","101.51","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-10 00:00","2022","04","10","00:00","3.6","","3.6","","100","","","","35","","14","","19.3","","101.47","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-10 01:00","2022","04","10","01:00","3.6","","3.6","","100","","","","33","","5","","19.3","","101.46","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-10 02:00","2022","04","10","02:00","3.3","","3.3","","100","","","","36","","13","","11.3","","101.46","","","","","","Moderate Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-10 03:00","2022","04","10","03:00","1.5","","1.5","","100","","","","33","","9","","6.4","","101.50","","","","","","Moderate Rain,Fog"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-10 04:00","2022","04","10","04:00","0.9","","0.9","","100","","","","25","","8","","8.1","","101.50","","","","","","Rain,Fog"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-10 05:00","2022","04","10","05:00","1.3","","1.3","","100","","","","25","","10","","11.3","","101.50","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-10 06:00","2022","04","10","06:00","1.8","","1.8","","100","","","","24","","12","","16.1","","101.47","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-10 07:00","2022","04","10","07:00","2.8","","2.8","","100","","","","25","","14","","24.1","","101.45","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-10 08:00","2022","04","10","08:00","3.4","","3.4","","100","","","","27","","13","","24.1","","101.44","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-10 09:00","2022","04","10","09:00","4.0","","4.0","","99","","","","29","","13","","24.1","","101.43","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-10 10:00","2022","04","10","10:00","3.8","","2.8","","93","","","","29","","13","","32.2","","101.43","","","","","","Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-10 11:00","2022","04","10","11:00","4.6","","2.9","","88","","","","30","","11","","32.2","","101.39","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-10 12:00","2022","04","10","12:00","6.4","","3.5","","82","","","","29","","11","","32.2","","101.32","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-10 13:00","2022","04","10","13:00","6.7","","3.1","","78","","","","29","","4","","48.3","","101.26","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-10 14:00","2022","04","10","14:00","5.1","","3.9","","92","","","","18","","12","","24.1","","101.21","","","","","","Rain Showers"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-10 15:00","2022","04","10","15:00","5.1","","3.9","","92","","","","24","","12","","32.2","","101.13","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-10 16:00","2022","04","10","16:00","5.6","","2.5","","80","","","","24","","12","","32.2","","101.05","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-10 17:00","2022","04","10","17:00","5.2","","1.3","","76","","","","","","0","","32.2","","100.98","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-10 18:00","2022","04","10","18:00","5.4","","3.5","","87","","","","34","","8","","32.2","","100.90","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-10 19:00","2022","04","10","19:00","4.6","","3.7","","94","","","","2","","7","","32.2","","100.82","","","","","","Rain Showers"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-10 20:00","2022","04","10","20:00","4.3","","4.3","","100","","","","28","","7","","32.2","","100.75","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-10 21:00","2022","04","10","21:00","2.8","","2.8","","100","","","","30","","12","","3.2","","100.67","","","","","","Moderate Rain,Fog"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-10 22:00","2022","04","10","22:00","3.0","","3.0","","100","","","","30","","9","","4.8","","100.58","","","","","","Rain,Fog"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-10 23:00","2022","04","10","23:00","2.8","","2.8","","100","","","","26","","11","","4.8","","100.49","","","","","","Rain,Fog"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-11 00:00","2022","04","11","00:00","2.5","","2.5","","100","","","","26","","11","","4.8","","100.37","","","","","","Rain,Fog"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-11 01:00","2022","04","11","01:00","2.7","","2.7","","100","","","","26","","10","","12.9","","100.27","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-11 02:00","2022","04","11","02:00","3.2","","3.2","","100","","","","33","","11","","19.3","","100.16","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-11 03:00","2022","04","11","03:00","3.4","","3.4","","100","","","","33","","15","","19.3","","100.08","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-11 04:00","2022","04","11","04:00","3.3","","1.0","","85","","","","33","","11","","24.1","","99.99","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-11 05:00","2022","04","11","05:00","4.3","","-0.5","","71","","","","27","","9","","48.3","","99.99","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-11 06:00","2022","04","11","06:00","4.4","","-0.7","","69","","","","31","","14","","48.3","","100.04","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-11 07:00","2022","04","11","07:00","5.1","","-1.2","","64","","","","29","","16","","48.3","","100.06","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-11 08:00","2022","04","11","08:00","6.7","","-1.2","","57","","","","30","","23","","48.3","","100.08","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-11 09:00","2022","04","11","09:00","9.0","","-1.9","","46","","","","33","","21","","48.3","","100.10","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-11 10:00","2022","04","11","10:00","10.1","","-1.4","","45","","","","32","","22","","48.3","","100.13","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-11 11:00","2022","04","11","11:00","10.5","","-1.2","","44","","","","31","","27","","48.3","","100.18","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-11 12:00","2022","04","11","12:00","11.4","","-3.6","","35","","","","30","","25","","48.3","","100.19","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-11 13:00","2022","04","11","13:00","12.0","","-5.6","","29","","","","29","","23","","48.3","","100.22","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-11 14:00","2022","04","11","14:00","12.4","","-3.3","","33","","","","30","","20","","48.3","","100.23","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-11 15:00","2022","04","11","15:00","12.3","","-6.5","","26","","","","28","","20","","48.3","","100.24","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-11 16:00","2022","04","11","16:00","11.9","","-5.9","","28","","","","36","","10","","48.3","","100.23","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-11 17:00","2022","04","11","17:00","11.5","","-5.6","","30","","","","35","","7","","48.3","","100.26","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-11 18:00","2022","04","11","18:00","9.5","","-4.1","","38","","","","29","","7","","48.3","","100.31","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-11 19:00","2022","04","11","19:00","8.4","","-2.1","","47","","","","26","","8","","32.2","","100.35","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-11 20:00","2022","04","11","20:00","6.8","","-2.0","","53","","","","29","","12","","32.2","","100.39","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-11 21:00","2022","04","11","21:00","5.3","","-1.9","","60","","","","26","","11","","32.2","","100.44","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-11 22:00","2022","04","11","22:00","5.6","","-1.6","","60","","","","28","","13","","32.2","","100.47","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-11 23:00","2022","04","11","23:00","2.9","","-0.2","","80","","","","24","","11","","32.2","","100.50","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-12 00:00","2022","04","12","00:00","3.6","","-0.6","","74","","","","36","","3","","32.2","","100.55","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-12 01:00","2022","04","12","01:00","3.1","","-0.2","","79","","","","36","","3","","32.2","","100.57","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-12 02:00","2022","04","12","02:00","3.4","","0.4","","81","","","","16","","3","","24.1","","100.59","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-12 03:00","2022","04","12","03:00","5.2","","0.3","","70","","","","31","","7","","32.2","","100.60","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-12 04:00","2022","04","12","04:00","5.0","","1.5","","78","","","","23","","7","","32.2","","100.64","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-12 05:00","2022","04","12","05:00","4.1","","1.5","","83","","","","20","","6","","24.1","","100.68","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-12 06:00","2022","04","12","06:00","4.2","","0.2","","75","","","","21","","8","","12.9","","100.74","","","","","","Rain Showers"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-12 07:00","2022","04","12","07:00","1.8","","1.8","","100","","","","30","","4","","12.9","","100.81","","","","","","Moderate Rain Showers,Snow Showers"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-12 08:00","2022","04","12","08:00","1.3","","1.3","","100","","","","13","","13","","16.1","","100.87","","","","","","Rain Showers"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-12 09:00","2022","04","12","09:00","2.6","","2.6","","100","","","","10","","10","","19.3","","100.92","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-12 10:00","2022","04","12","10:00","3.8","","3.0","","95","","","","11","","7","","24.1","","100.97","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-12 11:00","2022","04","12","11:00","3.5","","2.8","","95","","","","9","","15","","32.2","","101.03","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-12 12:00","2022","04","12","12:00","4.5","","2.3","","86","","","","7","","12","","32.2","","101.06","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-12 13:00","2022","04","12","13:00","5.0","","2.5","","84","","","","9","","13","","32.2","","101.08","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-12 14:00","2022","04","12","14:00","5.4","","2.4","","81","","","","5","","12","","32.2","","101.07","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-12 15:00","2022","04","12","15:00","7.5","","-0.7","","56","","","","13","","28","","48.3","","101.01","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-12 16:00","2022","04","12","16:00","7.1","","0.2","","61","","","","13","","32","","48.3","","101.05","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-12 17:00","2022","04","12","17:00","7.0","","-0.7","","58","","","","12","","33","","48.3","","101.06","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-12 18:00","2022","04","12","18:00","5.9","","-0.9","","62","","","","13","","26","","48.3","","101.11","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-12 19:00","2022","04","12","19:00","5.4","","-0.9","","64","","","","12","","26","","32.2","","101.15","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-12 20:00","2022","04","12","20:00","5.4","","0.5","","71","","","","13","","23","","24.1","","101.20","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-12 21:00","2022","04","12","21:00","5.4","","1.6","","77","","","","14","","21","","32.2","","101.25","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-12 22:00","2022","04","12","22:00","4.6","","0.6","","75","","","","13","","14","","32.2","","101.27","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-12 23:00","2022","04","12","23:00","5.1","","1.7","","79","","","","11","","16","","32.2","","101.30","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-13 00:00","2022","04","13","00:00","4.5","","1.7","","82","","","","10","","17","","32.2","","101.30","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-13 01:00","2022","04","13","01:00","4.6","","1.5","","80","","","","9","","18","","32.2","","101.32","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-13 02:00","2022","04","13","02:00","4.3","","2.1","","86","","","","9","","12","","32.2","","101.30","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-13 03:00","2022","04","13","03:00","3.4","","2.1","","91","","","","6","","11","","32.2","","101.31","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-13 04:00","2022","04","13","04:00","4.2","","2.6","","89","","","","6","","8","","32.2","","101.32","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-13 05:00","2022","04","13","05:00","2.7","","2.7","","100","","","","29","","4","","24.1","","101.34","","","","","","Rain Showers"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-13 06:00","2022","04","13","06:00","3.7","","3.7","","100","","","","23","","7","","32.2","","101.37","","","","","","Rain Showers"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-13 07:00","2022","04","13","07:00","4.1","","4.1","","100","","","","25","","4","","48.3","","101.42","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-13 08:00","2022","04","13","08:00","5.5","","1.6","","76","","","","4","","14","","48.3","","101.44","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-13 09:00","2022","04","13","09:00","6.1","","3.0","","81","","","","36","","18","","48.3","","101.43","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-13 10:00","2022","04","13","10:00","6.8","","0.3","","63","","","","4","","18","","48.3","","101.43","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-13 11:00","2022","04","13","11:00","7.6","","-1.0","","55","","","","5","","8","","48.3","","101.45","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-13 12:00","2022","04","13","12:00","8.6","","-1.3","","50","","","","7","","14","","48.3","","101.43","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-13 13:00","2022","04","13","13:00","6.5","","-0.2","","62","","","","12","","13","","48.3","","101.49","","","","","","Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-13 14:00","2022","04","13","14:00","7.2","","-2.9","","49","","","","13","","18","","48.3","","101.45","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-13 15:00","2022","04","13","15:00","7.9","","-2.3","","48","","","","12","","12","","48.3","","101.39","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-13 16:00","2022","04","13","16:00","8.5","","-2.5","","46","","","","16","","13","","48.3","","101.35","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-13 17:00","2022","04","13","17:00","8.0","","-2.2","","48","","","","11","","7","","48.3","","101.36","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2022-04-13 18:00","2022","04","13","18:00","8.0","","-1.8","","50","","","","12","","4","","48.3","","101.32","","","","","","NA"
